Open,High,Low,Close
163.21870967741935,178.0,177.99333333333334,176.31225806451613
165.26258064516128,164.0,163.99666666666667,178.0106451612903
167.30645161290323,150.0,150.0,179.70903225806452
169.35032258064516,154.625,153.0625,181.4074193548387
171.39419354838708,159.25,156.125,183.1058064516129
173.43806451612903,163.875,159.1875,184.8041935483871
175.48193548387096,168.5,162.25,186.5025806451613
177.5258064516129,173.125,165.3125,188.20096774193547
179.56967741935483,177.75,168.375,189.89935483870968
181.61354838709678,182.375,171.4375,191.59774193548387
183.6574193548387,187.0,174.5,193.29612903225808
185.70129032258063,191.625,177.5625,194.99451612903226
187.74516129032259,196.25,180.625,196.69290322580645
189.7890322580645,200.875,183.6875,198.39129032258063
191.83290322580643,205.5,186.75,200.08967741935484
193.87677419354839,210.125,189.8125,201.78806451612903
195.9206451612903,214.75,192.875,203.48645161290324
197.96451612903223,219.375,195.9375,205.18483870967742
200.0083870967742,224.0,199.0,206.8832258064516
202.0522580645161,217.89499999999998,201.215,208.5816129032258
204.09612903225806,211.79,203.43,210.28
206.14,211.91,203.97,206.22
207.92,211.8,203.95,204.96
210.72,211.89,203.0,204.85476190476192
207.86,225.5,190.0,204.74952380952382
205.0,205.0,189.0,204.64428571428573
204.75263157894736,205.26611111111112,189.41722222222222,204.53904761904764
204.50526315789475,205.53222222222223,189.83444444444444,204.43380952380954
204.2578947368421,205.79833333333335,190.25166666666667,204.32857142857142
204.01052631578946,206.06444444444443,190.6688888888889,204.22333333333333
203.76315789473685,206.33055555555555,191.0861111111111,204.11809523809524
203.5157894736842,206.59666666666666,191.50333333333333,204.01285714285714
203.2684210526316,206.86277777777778,191.92055555555555,203.90761904761905
203.02105263157895,207.1288888888889,192.33777777777777,203.80238095238096
202.7736842105263,207.39499999999998,192.755,203.69714285714286
202.5263157894737,207.6611111111111,193.17222222222222,203.59190476190477
202.27894736842106,207.9272222222222,193.58944444444444,203.48666666666668
202.03157894736842,208.19333333333333,194.00666666666666,203.3814285714286
201.7842105263158,208.45944444444444,194.42388888888888,203.27619047619046
201.53684210526316,208.72555555555556,194.8411111111111,203.17095238095237
201.28947368421055,208.99166666666667,195.25833333333333,203.06571428571428
201.0421052631579,209.25777777777776,195.67555555555555,202.9604761904762
200.79473684210527,209.52388888888888,196.09277777777777,202.8552380952381
200.54736842105265,209.79,196.51,202.75
200.3,209.82,196.68,199.41
203.69,203.69,199.46,199.69096774193548
203.98290322580644,206.845,204.73000000000002,199.97193548387096
204.2758064516129,210.0,210.0,200.25290322580645
204.56870967741935,210.0,209.0,200.53387096774193
204.86161290322582,210.0,208.0,200.81483870967742
205.15451612903226,210.0,207.0,201.0958064516129
205.4474193548387,210.0,206.0,201.37677419354839
205.74032258064517,210.0,205.0,201.65774193548387
206.0332258064516,210.0,204.0,201.93870967741935
206.32612903225805,210.0,203.0,202.21967741935484
206.61903225806452,210.0,202.0,202.50064516129032
206.91193548387096,210.0,201.0,202.7816129032258
207.20483870967743,210.0,200.0,203.0625806451613
207.49774193548387,210.0,199.0,203.34354838709677
207.7906451612903,210.0,198.0,203.62451612903226
208.08354838709678,210.0,197.0,203.90548387096774
208.37645161290322,210.0,196.0,204.18645161290323
208.66935483870967,210.0,195.0,204.4674193548387
208.96225806451613,210.0,189.5,204.7483870967742
209.25516129032258,210.0,184.0,205.02935483870968
209.54806451612905,215.17,197.83666666666667,205.31032258064516
209.8409677419355,220.34,211.67333333333332,205.59129032258065
210.13387096774193,225.51,225.51,205.87225806451613
210.4267741935484,225.2405128205128,225.2405128205128,206.15322580645162
210.71967741935484,224.97102564102562,224.97102564102562,206.4341935483871
211.01258064516128,224.70153846153846,224.70153846153846,206.71516129032258
211.30548387096775,224.43205128205128,224.43205128205128,206.99612903225807
211.5983870967742,224.1625641025641,224.1625641025641,207.27709677419355
211.89129032258066,223.8930769230769,223.8930769230769,207.55806451612904
212.1841935483871,223.62358974358975,223.62358974358975,207.83903225806452
212.47709677419354,223.35410256410256,223.35410256410256,208.12
212.77,223.08461538461538,223.08461538461538,208.4009677419355
213.06290322580645,222.8151282051282,222.8151282051282,208.68193548387097
213.3558064516129,222.54564102564103,222.54564102564103,208.96290322580646
213.64870967741936,222.27615384615385,222.27615384615385,209.24387096774194
213.9416129032258,222.00666666666666,222.00666666666666,209.52483870967743
214.23451612903227,221.73717948717947,221.73717948717947,209.8058064516129
214.5274193548387,221.4676923076923,221.4676923076923,210.0867741935484
214.82032258064515,221.19820512820513,221.19820512820513,210.36774193548388
215.11322580645162,220.92871794871795,220.92871794871795,210.64870967741933
215.40612903225806,220.65923076923076,220.65923076923076,210.92967741935485
215.6990322580645,220.38974358974357,220.38974358974357,211.2106451612903
215.99193548387098,220.12025641025642,220.12025641025642,211.4916129032258
216.28483870967742,219.85076923076923,219.85076923076923,211.77258064516127
216.57774193548389,219.58128205128205,219.58128205128205,212.05354838709678
216.87064516129033,219.31179487179486,219.31179487179486,212.33451612903224
217.16354838709677,219.0423076923077,219.0423076923077,212.61548387096772
217.45645161290324,218.77282051282052,218.77282051282052,212.8964516129032
217.74935483870968,218.50333333333333,218.50333333333333,213.1774193548387
218.04225806451615,218.23384615384614,218.23384615384614,213.45838709677417
218.3351612903226,217.96435897435896,217.96435897435896,213.73935483870966
218.62806451612903,217.6948717948718,217.6948717948718,214.02032258064514
218.9209677419355,217.42538461538462,217.42538461538462,214.30129032258063
219.21387096774194,217.15589743589743,217.15589743589743,214.5822580645161
219.50677419354838,216.88641025641024,216.88641025641024,214.8632258064516
219.79967741935485,216.6169230769231,216.6169230769231,215.14419354838708
220.0925806451613,216.3474358974359,216.3474358974359,215.42516129032256
220.38548387096773,216.07794871794871,216.07794871794871,215.70612903225805
220.6783870967742,215.80846153846153,215.80846153846153,215.98709677419353
220.97129032258064,215.53897435897437,215.53897435897437,216.26806451612902
221.2641935483871,215.2694871794872,215.2694871794872,216.5490322580645
221.55709677419355,215.0,215.0,216.82999999999998
221.85,208.0,208.0,217.11096774193547
222.14290322580646,210.5,210.25,217.39193548387095
222.4358064516129,213.0,212.5,217.67290322580644
222.72870967741937,215.5,214.75,217.95387096774192
223.02161290322582,218.0,217.0,218.2348387096774
223.31451612903226,224.0,219.0,218.5158064516129
223.60741935483873,224.06863636363636,219.04545454545453,218.79677419354837
223.90032258064517,224.13727272727272,219.0909090909091,219.07774193548386
224.1932258064516,224.2059090909091,219.13636363636363,219.35870967741934
224.48612903225808,224.27454545454546,219.1818181818182,219.63967741935483
224.77903225806452,224.34318181818182,219.22727272727272,219.9206451612903
225.07193548387096,224.41181818181818,219.27272727272728,220.2016129032258
225.36483870967743,224.48045454545453,219.3181818181818,220.48258064516128
225.65774193548387,224.5490909090909,219.36363636363637,220.76354838709676
225.95064516129034,224.61772727272728,219.4090909090909,221.04451612903225
226.24354838709678,224.68636363636364,219.45454545454547,221.32548387096773
226.53645161290322,224.755,219.5,221.60645161290321
226.8293548387097,224.82363636363635,219.54545454545453,221.8874193548387
227.12225806451613,224.8922727272727,219.5909090909091,222.16838709677418
227.4151612903226,224.9609090909091,219.63636363636363,222.44935483870967
227.70806451612904,225.02954545454546,219.6818181818182,222.73032258064515
228.00096774193548,225.0981818181818,219.72727272727272,223.01129032258063
228.29387096774195,225.16681818181817,219.77272727272728,223.29225806451612
228.5867741935484,225.23545454545453,219.8181818181818,223.5732258064516
228.87967741935483,225.3040909090909,219.86363636363637,223.8541935483871
229.1725806451613,225.37272727272727,219.9090909090909,224.13516129032257
229.46548387096774,225.44136363636363,219.95454545454547,224.41612903225806
229.7583870967742,225.51,220.0,224.69709677419354
230.05129032258066,235.35999999999999,218.86333333333334,224.97806451612902
230.3441935483871,245.21,217.72666666666666,225.2590322580645
230.63709677419357,255.06,216.59,225.54
230.93,257.73,217.26,225.8129411764706
231.1289655172414,251.71,217.37,226.08588235294116
231.32793103448276,245.69,217.48,226.35882352941175
231.52689655172415,239.67,217.59,226.63176470588235
231.7258620689655,239.40138888888887,217.51805555555555,226.90470588235294
231.9248275862069,239.13277777777776,217.44611111111112,227.1776470588235
232.1237931034483,238.86416666666665,217.37416666666667,227.4505882352941
232.32275862068965,238.59555555555553,217.3022222222222,227.7235294117647
232.52172413793105,238.32694444444442,217.2302777777778,227.9964705882353
232.7206896551724,238.05833333333334,217.15833333333333,228.26941176470586
232.9196551724138,237.78972222222222,217.0863888888889,228.54235294117646
233.1186206896552,237.5211111111111,217.01444444444445,228.81529411764706
233.31758620689655,237.2525,216.9425,229.08823529411765
233.51655172413794,236.98388888888888,216.87055555555557,229.36117647058822
233.71551724137933,236.71527777777777,216.79861111111111,229.63411764705882
233.9144827586207,236.44666666666666,216.72666666666666,229.9070588235294
234.11344827586208,236.17805555555555,216.65472222222223,230.18
234.31241379310345,235.90944444444443,216.58277777777778,230.45294117647057
234.51137931034484,235.64083333333332,216.51083333333332,230.72588235294117
234.71034482758623,235.3722222222222,216.4388888888889,230.99882352941177
234.9093103448276,235.1036111111111,216.36694444444444,231.27176470588236
235.10827586206898,234.83499999999998,216.29500000000002,231.54470588235293
235.30724137931034,234.5663888888889,216.22305555555556,231.81764705882352
235.50620689655173,234.29777777777778,216.1511111111111,232.09058823529412
235.70517241379312,234.02916666666667,216.07916666666668,232.36352941176472
235.90413793103448,233.76055555555556,216.00722222222223,232.63647058823528
236.10310344827587,233.49194444444444,215.93527777777777,232.90941176470588
236.30206896551724,233.22333333333333,215.86333333333334,233.18235294117648
236.50103448275863,232.95472222222222,215.7913888888889,233.45529411764704
236.70000000000002,232.6861111111111,215.71944444444443,233.72823529411764
236.89896551724138,232.4175,215.6475,234.00117647058823
237.09793103448277,232.14888888888888,215.57555555555555,234.27411764705883
237.29689655172416,231.88027777777776,215.5036111111111,234.5470588235294
237.49586206896552,231.61166666666668,215.43166666666667,234.82
237.6948275862069,231.34305555555557,215.35972222222222,235.0929411764706
237.89379310344827,231.07444444444445,215.2877777777778,235.36588235294118
238.09275862068966,230.80583333333334,215.21583333333334,235.63882352941175
238.29172413793106,230.53722222222223,215.14388888888888,235.91176470588235
238.49068965517242,230.2686111111111,215.07194444444445,236.18470588235294
238.6896551724138,230.0,215.0,236.45764705882354
238.88862068965517,215.0,215.0,236.7305882352941
239.08758620689656,232.0,232.0,237.0035294117647
239.28655172413795,235.0,235.0,237.2764705882353
239.4855172413793,230.25,230.0,237.5494117647059
239.6844827586207,225.5,225.0,237.82235294117646
239.88344827586207,220.75,220.0,238.09529411764706
240.08241379310346,216.0,215.0,238.36823529411765
240.28137931034485,217.47058823529412,216.1764705882353,238.64117647058822
240.4803448275862,218.94117647058823,217.35294117647058,238.91411764705882
240.6793103448276,220.41176470588235,218.52941176470588,239.1870588235294
240.87827586206896,221.88235294117646,219.7058823529412,239.46
241.07724137931035,223.35294117647058,220.88235294117646,239.7329411764706
241.27620689655174,224.8235294117647,222.05882352941177,240.00588235294117
241.4751724137931,226.2941176470588,223.23529411764707,240.27882352941177
241.6741379310345,227.76470588235293,224.41176470588235,240.55176470588236
241.87310344827586,229.23529411764707,225.58823529411765,240.82470588235293
242.07206896551725,230.7058823529412,226.76470588235293,241.09764705882353
242.27103448275864,232.1764705882353,227.94117647058823,241.37058823529412
242.47,233.64705882352942,229.11764705882354,241.64352941176472
242.6689655172414,235.11764705882354,230.2941176470588,241.91647058823528
242.86793103448278,236.58823529411765,231.47058823529412,242.18941176470588
243.06689655172414,238.05882352941177,232.64705882352942,242.46235294117648
243.26586206896553,239.52941176470588,233.8235294117647,242.73529411764707
243.4648275862069,241.0,235.0,243.00823529411764
243.66379310344828,244.19333333333333,240.19333333333333,243.28117647058824
243.86275862068968,247.38666666666668,245.38666666666668,243.55411764705883
244.06172413793104,250.58,250.58,243.82705882352943
244.26068965517243,250.29000000000002,245.29000000000002,244.1
244.4596551724138,250.0,240.0,244.3729411764706
244.65862068965518,251.68333333333334,242.51666666666668,244.6458823529412
244.85758620689657,253.36666666666667,245.03333333333333,244.91882352941178
245.05655172413793,255.05,247.55,245.19176470588235
245.25551724137932,253.81,253.71,245.46470588235294
245.4544827586207,251.74,251.74,245.73764705882354
245.65344827586208,250.91,250.91,246.0105882352941
245.85241379310347,250.72,250.715,246.2835294117647
246.05137931034483,250.53,250.52,246.5564705882353
246.25034482758622,250.51,250.345,246.8294117647059
246.4493103448276,250.49,250.17,247.1023529411765
246.64827586206897,248.25,248.11,247.37529411764706
246.84724137931036,247.08,247.08,247.64823529411765
247.04620689655172,246.12,245.82,247.92117647058825
247.2451724137931,248.25666666666666,245.65333333333334,248.19411764705882
247.4441379310345,250.39333333333335,245.48666666666665,248.4670588235294
247.64310344827587,252.53,245.32,248.74
247.84206896551726,248.91,247.47,249.46571428571428
248.04103448275862,249.28,247.08,250.1914285714286
248.24,249.57,247.23,250.91714285714286
249.344,248.68,247.97,251.64285714285714
250.448,249.8,248.21,252.3685714285714
251.552,251.85500000000002,249.255,253.09428571428572
252.656,253.91,250.3,253.82
253.76,256.26,253.76,257.25444444444446
257.2011111111111,260.03999999999996,257.095,260.68888888888887
260.64222222222224,263.82,260.43,264.12333333333333
264.0833333333333,275.26,266.31,267.5577777777778
267.52444444444444,280.0,269.05,270.9922222222222
270.96555555555557,290.0,281.79,274.4266666666667
274.4066666666667,283.28,277.7,277.86111111111114
277.84777777777776,290.78,280.975,281.29555555555555
281.2888888888889,298.28,284.25,284.73
284.73,300.0,284.73,286.16857142857145
289.08750000000003,300.2,292.565,287.6071428571429
293.44500000000005,300.4,300.4,289.0457142857143
297.8025,307.46,298.24,290.4842857142857
302.16,302.16,300.0,291.92285714285714
302.37,306.55,302.9,293.3614285714286
302.58,302.58,294.8,294.8
292.0,322.72,241.43,282.9
281.435,282.63,261.95,271.0
270.87,276.09,270.87,270.5
268.26666666666665,277.74,267.5,270.0
265.66333333333336,270.39,261.99,263.04
263.06,267.0,262.04,265.52
265.405,270.78,265.51,267.7
267.75,271.97,267.0,271.97
271.97,276.06,269.61,272.1
272.15,274.73,269.6,274.0
266.575,278.47,261.09,261.3
261.0,262.4,254.99,258.05
257.9,263.25,253.99,254.8
254.8,260.0,254.05,258.92
258.95,261.99,257.31,261.18
261.18,261.95,258.46,258.79
261.062,261.96,258.0,259.19500000000005
260.944,261.0,258.07,259.6
260.826,259.7,257.6,258.01
260.708,261.98,257.99,258.655
260.59000000000003,257.99,244.03,259.3
260.472,256.72,248.85,259.945
260.354,257.5,257.0,260.59
260.236,267.5,257.5,261.235
260.118,266.0,261.88,261.88
260.0,263.0,259.0,262.28999999999996
261.5833333333333,262.7,259.5,262.7
263.1666666666667,266.49,262.7,264.75
264.75,266.33,264.09,265.0
264.74,265.43,262.0,263.505
264.48,265.01,262.01,262.01
262.01,262.56,257.55,262.61
260.24,263.94,259.86,263.21
263.22,264.0,262.0,263.945
263.95000000000005,265.99,263.6,264.68
264.68,265.52,259.99,259.99
259.99,260.02,256.0,256.0
259.26,259.01,256.42,258.61
258.53000000000003,259.0,253.53,257.34
257.8,259.35,256.28,256.66
256.77,257.99,254.44,257.92333333333335
258.0725,257.11,254.44,259.18666666666667
259.375,260.8,257.4,260.45
260.6775,262.0,260.32,262.0
261.98,262.0,255.66,258.87
259.49,260.1,258.08,255.74
259.56,260.04,258.85,252.60999999999999
259.63,259.64,247.81,249.48
258.334,254.0,248.76,251.72
257.038,255.87,252.75,253.96
255.742,255.0,253.15,253.8
254.446,255.0,252.67,253.64
253.15,253.15,236.05,241.59
241.63,250.03,234.33,239.94
239.58,242.8,237.28,239.24
239.14,239.16,233.68,235.33
235.21,236.18,228.5,236.11
236.1,239.64,234.78,235.0
235.0,238.0,233.18,237.53
237.54,238.0,235.0,238.925
238.77499999999998,242.0,236.45,240.32
240.01,242.0,235.8,236.92
238.325,238.76,235.45,237.14
236.64,238.43,229.81,229.81
229.81,236.15,229.22,235.97
230.405,236.33,230.01,230.61
231.0,234.97,231.0,228.96
229.25,234.05,230.13,227.31
227.5,233.0,230.47,225.66
225.75,233.52,222.98,224.01
224.0,227.23,221.14,224.88666666666666
226.25,227.84,223.18,225.76333333333332
226.49,227.57,222.99,226.64
226.73,233.02,226.06,228.82999999999998
230.99,233.92,229.15,231.02
231.33,232.56,230.01,233.26
232.09,238.38,232.0,235.5
235.69,239.87,234.98,238.21
238.2,240.0,236.98,238.5
238.17,238.18,232.58,236.65
236.34,237.01,233.02,234.11
234.11,236.72,233.33,234.67
234.53,237.66,234.9,235.08499999999998
234.95000000000002,236.97,235.08,235.5
235.37,237.47,235.37,235.95
236.0,236.0,233.33,235.49
235.48,237.82,235.48,237.82
238.92000000000002,243.54,237.9,243.54
242.36,244.59,239.92,240.14
239.53500000000003,241.81,236.74,236.74
236.71,238.16,236.6,235.765
236.145,236.89,234.25,234.79
235.58,236.02,231.71,234.39499999999998
235.015,234.93,231.0,234.0
234.45,234.6,232.5,234.6
233.885,235.75,232.47,233.32
233.32,233.32,227.89,231.66
231.08,233.91,229.0,233.89
233.79,234.49,229.98,231.445
232.95,232.95,229.0,229.0
229.07,233.32,228.54,230.0
231.62,233.33,230.4,231.0
231.09,234.0,228.52,233.88
232.19,232.8,229.9,232.58666666666667
229.86,232.0,229.09,231.29333333333332
231.82,233.0,228.88,230.0
230.975,231.9,228.0,230.04000000000002
230.13,231.11,229.01,230.08
229.11,230.76,227.0,229.02
228.09,228.23,227.02,227.96
227.96,228.3,226.24,226.91
226.97,228.5,226.81,228.02
228.27,229.11,227.87,227.87
227.74,232.25,227.01,231.5
230.365,233.0,230.06,232.75
232.99,234.02,232.5,231.82999999999998
234.38,234.67,230.48,230.91
232.92,231.1,230.0,230.70333333333332
231.46,230.85,229.7,230.49666666666667
230.0,233.12,229.06,230.29
230.9,234.1,230.29,231.8
231.81,234.06,231.0,231.48
232.0,233.99,231.48,232.82
231.275,233.51,230.55,231.59
230.55,232.11,229.02,230.92
229.60000000000002,231.12,228.65,228.8
228.65,230.08,228.21,229.23
227.06,229.53,225.0,225.98
225.47,226.84,224.5,225.09
224.74,224.74,217.11,218.52
218.52,219.79,216.16,218.3
218.3,220.4,218.3,219.31
219.21,219.71,216.19,217.38
219.32,220.73,216.49,219.36
219.43,220.11,218.0,218.83
218.83,219.19,217.17,218.95
218.57,219.8,217.77,218.63333333333333
218.38333333333333,219.7,218.99,218.31666666666666
218.19666666666666,219.28,217.42,218.0
218.01,218.11,213.0,217.98
213.91,215.11,212.87,217.96
215.0,215.0,210.0,217.94
214.0,215.5,213.55,217.92000000000002
214.17000000000002,214.75,212.87,217.9
214.34,214.75,212.0,217.88000000000002
213.57,218.52,213.57,217.86
217.95,223.11,217.86,223.11
222.33,223.11,218.96,220.48
220.5,224.86,220.5,224.86
224.94,229.11,224.01,228.91
229.0,230.86,226.14,228.61
228.63,233.79,228.02,232.0
232.01,233.01,226.43,228.48
227.7,229.98,227.0,227.29
227.22,231.76,226.9,229.81
227.47,229.81,225.89,227.73
227.72,231.33,227.69,231.33
231.34,231.4,226.15,229.43
229.4,229.99,228.05,228.28
228.19,228.35,226.04,227.2625
226.98,227.0,222.33,226.245
223.13,226.39,222.17,225.22750000000002
224.2,226.97,223.89,224.21
224.3,226.36,224.2,225.3325
224.56,225.96,224.4,226.45499999999998
225.04,227.1,222.01,227.5775
224.62199999999999,228.7,227.1,228.7
224.20399999999998,230.51,221.54,226.63
223.786,229.72,225.95,227.11
223.368,228.0,220.89,226.41666666666669
222.95,225.1,222.85,225.72333333333333
224.08749999999998,226.1,223.99,225.03
225.225,227.55,223.6,225.99
226.3625,228.0,225.0,227.5
227.5,228.01,226.0,227.445
226.99,227.99,225.18,227.39
227.26,235.85,226.75,235.85
235.84,240.1,235.01,236.94
237.19,242.0,237.11,237.11
237.77,238.59,236.88,236.88
237.63,239.47,236.88,237.37
237.49,239.52,237.05,237.92000000000002
237.79,238.5,237.27,238.47
238.0,239.51,237.22,239.02
239.14,239.45,237.35,239.98000000000002
237.53,239.4,237.03,240.94
239.4,243.84,238.52,241.9
241.93,243.58,237.48,238.36
242.65,243.16,236.9,243.16
243.37,243.9,236.81,237.84
237.38,240.93,237.0,240.1
239.95,240.61,239.16,239.91
240.035,243.07,240.07,240.12
240.12,240.12,236.01,238.44
238.43,240.07,237.33,238.94
238.87,242.22,237.98,238.05
238.05,239.02,228.64,228.64
228.59,230.53,227.45,229.4
229.43,230.82,228.0,229.46
228.255,229.81,225.32,227.1
227.08,230.74,227.01,230.49
230.47,230.5,227.05,229.02
229.08,230.0,228.61,228.7
229.13,230.06,228.0,228.85
229.89,230.25,228.64,229.0
229.0,229.01,226.8,226.86
226.94,228.25,226.82,227.29
227.27,229.04,225.87,226.39499999999998
226.18,227.81,225.5,225.5
225.5,225.86,222.06,223.25
225.07999999999998,225.92,222.72,224.9
224.66,225.13,221.85,222.74
222.85,227.18,222.85,227.11
227.1,228.8,225.26,228.08
227.64999999999998,228.6,226.49,228.2
228.2,229.2,222.05,222.13
222.33,225.03,222.22,224.41
224.41,227.62,223.49,225.67
225.64,226.46,223.36,224.33499999999998
224.43,225.42,221.5,223.0
223.0,225.81,222.92,224.93
224.94,230.99,224.9,227.97
228.07,229.33,225.5,227.07
227.45999999999998,227.01,224.39,226.77
226.85,227.0,224.47,226.14
226.17,227.82,225.84,227.82
227.58,228.0,226.45,226.72
226.99,228.88,226.21,228.66
228.63,228.9,227.88,227.965
228.06,228.9,227.01,227.27
227.215,227.94,225.5,225.885
